,full_name,won
5147,Stockard Channing,False
5148,Anjelica Huston,False
5149,Sally Field,False
5150,Sela Ward,False
5151,Anjelica Huston,False
5152,Glenn Close,False
5153,Alfre Woodard,True
5154,Angela Lansbury,True
5155,David Hyde Pierce,True
5156,Kelsey Grammer,False
5157,Paul Reiser,False
5158,Jason Alexander,False
5159,Michael Richards,False
5160,Anthony Edwards,True
5161,George Clooney,False
5162,Dennis Franz,False
5163,Jimmy Smits,False
5164,David Duchovny,False
5165,James Earl Jones,False
5166,Sean Penn,False
5167,Nicolas Cage,True
5168,Anthony Hopkins,False
5169,Massimo Troisi,False
5170,Ed Harris,True
5171,Don Cheadle,False
5172,Kevin Bacon,False
5173,Kenneth Branagh,False
5174,Kevin Spacey,False
5175,Alec Baldwin,False
5176,Tommy Lee Jones,False
5177,James Garner,False
5178,Laurence Fishburne,False
5179,Gary Sinise,True
5180,David Hyde Pierce,False
5181,Jane Leeves,False
5182,John Mahoney,False
5183,Kelsey Grammer,False
5184,Peri Gilpin,False
5185,Anne Ramsay,False
5186,Helen Hunt,False
5187,John Pankow,False
5188,Leila Kenzle,False
5189,Lisa Kudrow,False
5190,Paul Reiser,False
5191,Richard Kind,False
5192,Candice Bergen,False
5193,Charles Kimbrough,False
5194,Faith Ford,False
5195,Grant Shaud,False
5196,Joe Regalbuto,False
5197,Pat Corley,False
5198,Barry Corbin,False
5199,Cynthia Geary,False
5200,Darren E. Burrows,False
5201,Elaine Miles,False
5202,Janine Turner,False
5203,John Corbett,False
5204,John Cullum,False
5205,Paul Provenza,False
5206,Peg Phillips,False
5207,Rob Morrow,False
5208,Teri Polo,False
5209,Jason Alexander,True
5210,Jerry Seinfeld,True
5211,Julia Louis-Dreyfus,True
5212,Michael Richards,True
5213,Adam Arkin,False
5214,E.G. Marshall,False
5215,Hector Elizondo,False
5216,Mandy Patinkin,False
5217,Peter Macnicol,False
5218,Roxanne Hart,False
5219,Thomas Gibson,False
5220,Anthony Edwards,False
5221,Eriq Lasalle,False
5222,George Clooney,False
5223,Julianna Margulies,False
5224,Noah Wyle,False
5225,Sherry Stringfield,False
5226,Chris Noth,False
5227,Jerry Orbach,False
5228,Jill Hennessey,False
5229,S. Epatha Merkerson,False
5230,Sam Waterston,False
5231,Steven Hill,False
5232,Dennis Franz,True
5233,Gail O'Grady,True
5234,Gordon Clapp,True
5235,James Mcdaniel,True
5236,Jimmy Smits,True
5237,Nicholas Turturro,True
5238,Sharon Lawrence,True
5239,Adam Wylie,False
5240,Costas Mandylor,False
5241,Don Cheadle,False
5242,Fyvush Finkel,False
5243,Holly Marie Combs,False
5244,Justin Shenkarow,False
5245,Kathy Baker,False
5246,Kelly Connell,False
5247,Lauren Holly,False
5248,Leigh Taylor-Young,False
5249,Ray Walston,False
5250,Robert Cornthwaite,False
5251,Tom Skerritt,False
5252,Ellen Degeneres,False
5253,Helen Hunt,True
5254,Candice Bergen,False
5255,Roseanne Barr,False
5256,Julia Louis-Dreyfus,False
5257,Jane Seymour,False
5258,Angela Lansbury,False
5259,Kathy Baker,True
5260,Swoosie Kurtz,False
5261,Cicely Tyson,False
5262,Jessica Lange,False
5263,Jodie Foster,True
5264,Susan Sarandon,False
5265,Meryl Streep,False
5266,Meg Ryan,False
5267,Dianne Wiest,True
5268,Robin Wright,False
5269,Sally Field,False
5270,Uma Thurman,False
5271,Jamie Lee Curtis,False
5272,Sissy Spacek,False
5273,Diane Keaton,False
5274,Joanne Woodward,True
5275,Katherine Hepburn,False
5276,Cicely Tyson,False
5277,Robert Redford,True
5278,David Hyde Pierce,False
5279,Kelsey Grammer,False
5280,Paul Reiser,False
5281,John Goodman,False
5282,Jason Alexander,True
5283,Hector Elizondo,False
5284,Mandy Patinkin,False
5285,Dennis Franz,True
5286,Tom Skerritt,False
5287,Patrick Stewart,False
5288,Tom Hanks,True
5289,Paul Newman,False
5290,John Travolta,False
5291,Morgan Freeman,False
5292,Tim Robbins,False
5293,Chazz Palminteri,False
5294,Martin Landau,True
5295,Gary Sinise,False
5296,Samuel L. Jackson,False
5297,John Turturro,False
5298,John Malkovich,False
5299,Gary Sinise,False
5300,Raul Julia,True
5301,Forest Whitaker,False
5302,James Garner,False
5303,George Burns,True
5304,Ricardo Montalban,True
5305,Audrey Hepburn,True
5306,Burt Lancaster,True
5307,Brock Peters,True
5308,Jack Lemmon,True
5309,Gene Kelly,True
5310,Red Skelton,True
5311,Nanette Fabray,True
5312,Joanne Woodward,True
5313,Paul Newman,True
5314,Iggie Wolfingtin,True
5315,Ralph Bellamy,True
5316,Danny Kaye,True
5317,Leon Ames,True
5318,Katharine Hepburn,True
5319,Edgar Bergen,True
5320,James Cagney,True
5321,Pearl Bailey,True
5322,Rosalind Russell,True
5323,Walter Pidgeon,True
5324,Martha Raye,True
5325,Frank Sinatra,True
5326,Charlton Heston,True
5327,Gregory Peck,True
5328,Edward G. Robinson,True
5329,James Stewart,True
5330,William Gargan,True
5331,Barbara Stanwyck,True
5332,Bob Hope,True
5333,Stan Laurel,True
5334,Eddie Cantor,True
5335,Denzel Washington,False
5336,Laura Linney,False
